iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#32,0.41787799999999997,0.47581599999999996,0.296933,0.317939,0.026173,742.129055,104.417289,97.747235,97.759639,630.504129,15.129883
#33,0.401902,0.362108,0.338955,0.32468,0.01675,816.987415,94.507904,122.408716,112.256657,436.540853,25.304778
#34,0.687881,0.39631700000000003,0.38388799999999995,0.34984,0.019888000000000003,665.285497,87.038048,93.353084,89.82089,436.57025,15.002242
#35,0.650045,0.370193,0.27845,0.27842,0.016125,722.069689,91.484085,91.619689,89.779624,445.322708,19.626799
#36,0.513381,0.349379,0.28249799999999997,0.27999799999999997,0.030639,703.103102,84.269264,90.796538,95.241024,438.905381,18.23301
#37,0.5503250000000001,0.48014100000000004,0.491736,0.390427,0.012096,688.240593,87.820868,96.94775,89.725087,418.198963,14.534981
#38,0.5687949999999999,0.44996800000000003,0.478967,0.35353500000000004,0.015340999999999999,647.469175,79.582912,99.518091,87.654479,451.554126,15.660439
#39,0.570095,0.383758,0.30567700000000003,0.270141,0.015982,697.75263,91.552424,92.687431,92.737151,434.687173,16.675306
#40,0.495832,0.334155,0.257755,0.266,0.015555999999999999,680.346043,84.584876,91.204206,90.409927,442.061037,16.509002
#41,0.5172329999999999,0.33091000000000004,0.302431,0.28996,0.02323,728.06649,98.110854,92.473431,86.665883,429.831193,14.258377
#42,0.690633,0.375392,0.301135,0.2783,0.015122,700.839528,89.877161,96.208526,90.52429,441.654335,19.559212
#43,0.6683600000000001,0.486234,0.500228,0.485671,0.033151,660.073824,83.86714,103.342545,86.352432,436.110769,15.117374
#44,0.512401,0.486151,0.497133,0.435319,0.014107,678.285465,83.895666,87.979039,85.713246,463.144695,15.143927
#45,0.709624,0.488322,0.328401,0.333453,0.026756,677.762746,88.648627,88.549743,87.625753,437.280384,14.486603
#46,0.873352,0.561397,0.44616300000000003,0.36984500000000003,0.027138000000000002,668.167099,85.446546,92.99625,89.697443,433.313485,15.200088
#47,0.971739,0.57084,0.47602,0.44957600000000003,0.020948,712.318937,87.696261,98.2393,94.735085,442.061602,17.505901
#48,0.528966,0.36969799999999997,0.27769099999999997,0.267207,0.016225,643.529395,85.937838,88.075375,95.383051,434.56093,15.846649
#49,0.491053,0.491562,0.359933,0.276947,0.022303999999999997,663.319516,88.401736,90.628749,87.512116,458.32889,15.564937
#50,0.687162,0.34449,0.29774,0.280314,0.015974,657.70746,85.210859,90.499055,87.420071,421.430893,17.583359
