iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#19,0.534966,0.413246,0.340616,0.330534,0.033441000000000005,1990.703633,302.161149,404.70912,407.06171,1496.92254,28.253985
#20,0.526205,0.406071,0.36411099999999996,0.35631599999999997,0.042796,2063.4201120000002,326.88893,431.640216,440.927608,1582.567287,28.647716
#21,0.556871,0.36653800000000003,0.347478,0.326363,0.025471,2157.192499,303.202162,397.359659,407.075054,1525.990562,28.54029
#22,1.573045,0.344499,0.335134,0.315663,0.038742,2057.261096,324.709304,431.885368,399.879064,1519.0711509999999,29.085702
#23,0.557757,0.387827,0.34573899999999996,0.34183600000000003,0.039754,1985.9146620000001,301.026542,401.79312,432.397025,1495.74814,28.494569
#24,0.54572,0.387783,0.35173200000000004,0.35647300000000004,0.039709,2111.975461,324.434835,422.73836,399.7802,1540.8208080000002,28.246534
#25,0.549067,0.379133,0.335807,0.32755,0.03516,2026.423598,301.707462,433.738213,405.682873,1519.702427,28.392805
#26,0.526865,0.35224900000000003,0.316108,0.295051,0.034222,2106.60557,320.755061,431.673239,415.13151,1475.66289,27.899739
#27,0.521458,0.370591,0.341933,0.358497,0.047062,2008.313387,311.158205,402.41543,405.77388,1502.972362,28.840309
#28,0.542087,0.356389,0.334895,0.310923,0.034496,2181.818835,307.646193,430.11747,413.9041,1496.154042,28.789737
#29,0.508941,0.34742399999999996,0.33487900000000004,0.315652,0.031879000000000005,2010.906274,323.700919,400.029834,410.415089,1571.02638,27.84626
#30,0.545106,0.631709,0.359372,0.337159,0.029233000000000002,2168.3179950000003,307.54336,416.206082,449.440278,1480.118448,39.23137
#31,0.555275,0.444473,0.448857,0.346085,0.035425,2135.721519,328.730616,432.960671,405.427986,1654.700961,28.665648
#32,0.520046,0.390296,0.347707,0.358935,0.033275,2202.971189,310.233258,402.009125,433.946132,1619.602625,28.35364
#33,0.566629,0.375045,0.34243599999999996,0.413234,0.051808,2070.7580120000002,305.492215,404.496599,404.595619,1587.6019219999998,28.016386
#34,0.524645,0.36169799999999996,0.34936500000000004,0.31894900000000004,0.203721,2038.2332920000001,337.856719,402.246569,408.573838,1572.1883910000001,27.754217
#35,0.517634,0.379941,0.345372,0.327594,0.044126,2108.021864,321.769955,414.881282,410.188686,1658.266517,28.261853
#36,0.591607,0.379058,0.343105,0.347039,0.025519,2100.044731,315.222269,406.273438,407.955697,1608.4527269999999,30.064231
#37,0.516077,0.384395,0.35021800000000003,0.342311,0.040996000000000005,1986.161706,310.82788,415.919754,468.745368,1639.4119389999998,27.928799
#38,0.5665180000000001,0.370371,0.33518400000000004,0.32875,0.033979,2164.22921,309.980126,401.711367,402.538015,1629.566644,28.41444
#39,0.514784,0.365057,0.32306,0.314287,0.038331000000000004,2080.2339500000003,303.759316,415.918007,410.306126,1609.5871809999999,27.794369
#40,0.570844,0.419244,0.40545600000000004,0.366906,0.039298,2070.845828,303.920423,405.841247,407.568329,1647.578145,28.153709
#41,0.542725,0.356471,0.341269,0.369376,0.038332,2112.9923599999997,348.251536,401.546465,405.744863,1664.280558,30.920615
#42,0.502941,0.350082,0.331655,0.32848700000000003,0.032924999999999996,2025.8665090000002,330.207649,396.958279,411.905743,1543.564556,28.06157
#43,0.519503,0.355748,0.366084,0.328338,0.032570999999999996,2013.016065,314.270588,400.15267,436.799881,1645.73704,29.467807
#44,0.561725,0.405626,0.382363,0.350435,0.058952,2059.567291,323.569184,423.431104,409.051049,1593.734977,28.473235
#45,0.5142680000000001,0.356065,0.337863,0.34272,0.033924,2115.035172,310.485754,412.05798,405.991274,1593.823557,28.974285
#46,0.537986,0.372192,0.395893,0.33664,0.036489,2090.9042809999996,329.467156,401.942139,411.630763,1677.394329,28.229067
#47,0.5457069999999999,0.353385,0.358508,0.331913,0.035622999999999995,2130.719317,307.001095,415.296653,410.453859,1610.9728850000001,28.252123
#48,0.580989,0.41189499999999996,0.390896,0.36277699999999996,0.053636,2058.434437,305.71324,400.737654,398.984786,1870.1646569999998,28.822304
#49,0.551338,0.359998,0.349146,0.33644,0.032828,2090.4932559999997,309.006022,401.903604,424.920746,1595.8689749999999,27.734965
#50,0.5854640000000001,0.4264,0.355074,0.33169600000000005,0.038985,2101.976778,312.722927,395.455624,407.505584,1578.661959,32.987493
