iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#16,0.39859100000000003,0.293058,0.267432,0.246393,0.01464,1309.460211,293.448325,391.026445,396.65899,683.90026,0.404594
#17,0.40677199999999997,0.282333,0.280652,0.268498,0.041604,1285.6298960000001,292.245791,391.379364,390.988552,818.944142,0.91091
#18,0.417024,0.271823,0.279546,0.273315,0.014223000000000001,1299.76202,284.4892,388.761307,396.358414,724.164824,0.416567
#19,0.43400299999999997,0.280142,0.28505,0.26352600000000004,0.029007,1298.934249,293.507028,392.589094,398.549975,681.646676,0.446992
#20,0.447202,0.363927,0.3173,0.291157,0.054515999999999995,1282.953499,282.959231,388.805758,393.580481,705.165614,0.407291
#21,0.408904,0.27870100000000003,0.279488,0.267221,0.012990999999999999,1283.641229,294.825795,405.886262,391.947907,699.294927,0.46323200000000003
#22,0.428464,0.291512,0.278108,0.261376,0.037759999999999995,1265.391768,296.483541,390.129136,417.246144,684.754456,0.414887
#23,0.5002099999999999,0.391403,0.297185,0.284451,0.023188,1308.4927109999999,316.323694,394.931393,415.105265,679.874642,0.426641
#24,0.41457,0.30560899999999996,0.260592,0.24765299999999998,0.035904000000000005,1289.769624,299.893636,384.257638,389.373473,686.626276,0.421555
#25,0.431376,0.304333,0.29646100000000003,0.275993,0.017704,1270.71983,286.395513,387.263796,389.249316,672.49267,0.467305
#26,0.42293000000000003,0.27552499999999996,0.27348300000000003,0.267061,0.040927,1300.2725420000002,292.91928,410.57319,394.989568,711.646649,0.435145
#27,0.450375,0.296969,0.270283,0.26541899999999996,0.014919,1276.947163,290.082183,443.095271,394.702578,671.258985,0.49738299999999996
#28,0.402351,0.280464,0.281702,0.26847899999999997,0.021714999999999998,1288.0272129999998,294.911161,389.728675,407.191208,700.568398,0.46259300000000003
#29,0.409096,0.304773,0.27636900000000003,0.270778,0.028527,1312.763385,300.682345,383.783839,392.667034,690.528516,0.673199
#30,0.6393540000000001,0.342206,0.280735,0.26754500000000003,0.015291,1302.232764,291.846566,384.977308,388.477233,669.809971,0.421664
#31,0.44302600000000003,0.293296,0.255919,0.27063600000000004,0.023475000000000003,1377.519554,288.365375,387.226655,399.585514,674.059004,0.43217099999999997
#32,0.42682600000000004,0.28051,0.277807,0.26527,0.02965,1305.376692,292.907259,414.908104,402.711917,708.684995,0.430062
#33,0.443832,0.31100900000000004,0.274478,0.276592,0.019174,1279.700257,289.054912,386.121383,390.096524,765.981787,0.486125
#34,0.42655,0.324562,0.28756099999999996,0.292865,0.016964,1266.2917730000001,296.368598,403.11746,387.034366,693.583962,0.451
#35,0.433405,0.297343,0.260464,0.248621,0.025536,1344.2643919999998,289.389685,404.654789,391.261894,682.195073,0.436581
#36,0.45582,0.285803,0.277018,0.266493,0.019739999999999997,1290.569804,283.03281,390.678912,389.674912,698.746295,0.417656
#37,0.41612,0.28964100000000004,0.280476,0.272577,0.033982,1306.7778210000001,292.931027,381.648542,390.609747,694.68971,1.184786
#38,0.40783800000000003,0.327911,0.27930900000000003,0.278813,0.041263,1309.202695,285.85475,391.564518,397.447268,679.157389,0.407311
#39,0.415412,0.295692,0.291037,0.281804,0.01785,1275.486463,292.539439,387.987677,388.176281,718.946053,0.9967699999999999
#40,0.431933,0.319218,0.27947000000000005,0.277032,0.017189,1337.0497830000002,293.661931,397.852241,392.251214,698.564595,0.489517
#41,0.428602,0.29444099999999995,0.284855,0.29274900000000004,0.052435999999999997,1329.0014370000001,301.140294,399.942208,396.324094,677.762366,0.438228
#42,0.431674,0.324218,0.290491,0.259935,0.01601,1266.230769,290.034929,388.656036,395.213941,669.354411,0.438366
#43,0.5077389999999999,0.40751600000000004,0.332963,0.275409,0.015877000000000002,1267.593539,295.535301,385.590227,394.66975,664.881459,0.42239699999999997
#44,0.440699,0.30861900000000003,0.319291,0.277563,0.014818,1323.579539,289.613637,382.343888,405.294259,736.273762,0.439644
#45,0.40977800000000003,0.289648,0.287932,0.277212,0.022153,1302.025379,294.630092,402.195519,389.070577,675.701191,0.47051
#46,0.41541500000000003,0.30103500000000005,0.298044,0.27155599999999996,0.014423,1272.69489,291.273348,393.596337,410.102462,671.010398,0.447934
#47,0.414815,0.359597,0.31282299999999996,0.273156,0.015398,1265.431875,288.799379,413.289552,399.699292,688.926201,0.431417
#48,0.434664,0.349054,0.28486700000000004,0.26363,0.025019,1269.400725,302.506327,396.635623,383.098173,682.937011,0.422099
#49,0.408507,0.32871300000000003,0.286859,0.30256700000000003,0.047902,1324.7701789999999,301.816461,408.379491,398.718617,703.650537,0.473731
#50,0.45555599999999996,0.31132,0.29106400000000004,0.258963,0.29447500000000004,1286.380552,294.090967,385.395444,389.865261,776.822179,0.443207
