iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#26,0.716367,0.5428099999999999,0.49870800000000004,0.500611,0.055814,2179.66403,349.977409,544.450755,461.940338,1715.8121879999999,37.613943
#27,0.857763,0.649832,0.597303,0.5993569999999999,0.027151,2186.04707,325.55186,468.002314,450.547239,1654.683428,37.560683
#28,0.729481,0.530728,0.493678,0.505911,0.034946,2183.952542,336.650645,485.021249,467.525137,1781.4601160000002,43.530126
#29,0.62775,0.45023599999999997,0.418517,0.40843799999999997,0.05896,2210.955497,324.534749,467.249679,472.038943,1621.647782,36.715925
#30,0.6835249999999999,0.475003,0.442682,0.450187,0.029546,2242.363273,322.141289,453.708983,449.384272,1743.0927060000001,62.653898
#31,0.8712179999999999,0.7271770000000001,0.770479,0.737536,0.084198,2487.401609,427.273405,463.73418,507.258435,1812.005099,36.732987
#32,0.745711,0.5491820000000001,0.5323110000000001,0.507354,0.043161,2343.535394,324.310136,456.321324,448.935188,1836.070943,37.758725
#33,0.746644,0.6315170000000001,0.561345,0.528223,0.321895,2397.3553239999997,329.5148,460.795234,447.055274,1762.794294,37.728208
#34,0.75507,0.565603,0.51634,0.5279429999999999,0.056336,2358.069198,324.47201,455.48922,448.529776,1796.149191,37.199804
#35,0.763325,0.450978,0.43465699999999996,0.413096,0.055284,2468.84286,327.321517,455.022703,452.483428,2517.7995969999997,48.322796
#36,1.130666,1.023854,0.98425,0.7448400000000001,0.055093,2362.8000610000004,328.021914,453.593546,454.278764,1829.731444,51.189315
#37,0.666453,0.5255080000000001,0.44373399999999996,0.45892200000000005,0.050575,2489.413411,326.704588,478.138299,455.355448,1806.523324,37.722297
#38,0.757283,0.5844790000000001,0.5659339999999999,0.527682,0.053801,2336.090909,327.548464,453.296197,445.874143,1801.188715,36.43698
#39,0.74999,0.631377,0.635225,0.599017,0.037771,2590.0702340000003,378.756223,472.930919,458.780728,1819.042319,39.143709
#40,0.8422540000000001,0.577496,0.5502140000000001,0.533764,0.043021000000000004,2301.4051809999996,327.944699,453.97334,450.906103,1807.5794,41.172313
#41,0.9840599999999999,0.708492,0.743227,0.8703759999999999,0.052378999999999995,2564.130729,347.081545,456.103555,449.655463,1748.666374,37.29247
#42,0.812287,0.577546,0.530618,0.529245,0.042641,2289.759978,326.287132,455.463171,454.104697,1809.230363,37.774756
#43,0.632129,0.46786,0.47889,0.46045600000000003,0.05848,2604.132922,336.123685,457.412986,462.163377,1739.143941,37.38907
#44,0.754999,0.550104,0.521521,0.5296150000000001,0.056356,2306.3311710000003,325.29623,454.647808,450.834699,2048.7966119999996,37.618091
#45,3.650252,1.346602,1.395513,1.351751,0.075863,2490.223815,331.29102,466.469202,475.373531,1819.5277620000002,40.709212
#46,0.908038,0.6276,0.549704,0.578878,0.049483,2528.452554,327.526091,474.572126,458.717479,1793.676692,37.485762
#47,0.766812,0.569591,0.534355,0.526851,0.058881,2434.373989,354.858015,457.228759,449.462519,1718.300176,36.613813
#48,0.621358,0.443604,0.472689,0.433074,0.07753600000000001,2365.4836769999997,326.669651,455.579129,459.396695,1756.944647,40.168326
#49,0.727878,0.526139,0.5159900000000001,0.486906,0.025057,2353.374292,328.890808,469.838927,453.896115,1817.6016200000001,36.83025
#50,0.844278,0.655793,0.456969,0.445397,0.049253,2460.5332780000003,326.638724,458.09043,452.900062,1643.046942,46.987616
