iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#29,0.569581,0.450127,0.415051,0.409099,0.04245,1594.18895,329.026422,460.541397,445.329319,710.889376,0.502224
#30,0.5250170000000001,0.400292,0.364174,0.379974,0.02659,1418.783211,324.558493,469.861539,427.797319,741.890488,0.556376
#31,0.906595,0.7244919999999999,0.641947,0.674939,0.020749,1575.1848420000001,335.212903,453.694606,427.07452,750.111183,0.5332720000000001
#32,0.613103,0.44320299999999996,0.407546,0.395544,0.03157,1452.823957,317.528657,473.610147,424.820653,706.899155,15.004518
#33,0.5573980000000001,0.429628,0.406655,0.39343,0.035226,1443.745629,301.061779,428.291518,429.440088,721.376762,0.513355
#34,0.5946079999999999,0.466677,0.434086,0.435528,0.027732,1568.054738,304.850742,469.173326,428.468371,730.691563,0.496253
#35,0.543963,0.368262,0.36891399999999996,0.3506,0.040927,1454.814529,303.065867,430.861169,432.443164,767.62646,0.486505
#36,0.576764,0.442642,0.423066,0.407536,0.5438930000000001,1472.850406,298.154504,447.666483,429.383822,713.894997,1.525238
#37,0.5637300000000001,0.43764299999999995,0.43432600000000005,0.396615,0.020389,1545.963507,306.128565,434.36657,446.85124,731.908392,0.5170220000000001
#38,0.820382,0.703442,0.932222,0.852072,0.028183,1485.859372,289.161668,431.156976,461.21301,864.264598,0.505871
#39,0.764718,0.611159,0.5735779999999999,0.572867,0.023624,1498.157362,298.92897,428.113003,430.156405,720.666658,0.719964
#40,0.528203,0.388901,0.34366599999999997,0.331183,0.018154,1422.512242,302.866733,449.666122,458.355037,763.455459,0.504118
#41,0.642338,0.453403,0.5599919999999999,0.527933,0.016440999999999997,1453.6810280000002,302.997198,430.61644,426.241906,742.701622,0.495832
#42,0.572075,0.44643900000000003,0.41567200000000004,0.404731,0.043872,1442.731303,303.634015,431.913838,424.564903,722.759021,0.5234840000000001
#43,0.604827,0.438484,0.41474900000000003,0.396986,0.04811,1439.593914,296.244553,446.773184,494.556375,724.608357,13.445718
#44,0.6038250000000001,0.439176,0.422814,0.411223,0.022140999999999997,1477.5712210000002,300.856343,431.445828,438.899882,724.58279,0.507414
#45,0.818499,0.397778,0.351751,0.349417,0.02149,1476.19787,306.669612,430.071134,426.393089,716.395688,0.5108210000000001
#46,0.569551,0.455716,0.408748,0.394892,1.109515,1445.3589419999998,313.677607,430.451589,433.12194,837.492748,0.51554
#47,0.496544,0.351981,0.327836,0.33664299999999997,0.049784,1831.038913,295.55645,435.206168,435.820483,718.66816,0.504529
#48,0.74498,0.36660899999999996,0.34661200000000003,0.348755,0.026268999999999997,1434.907655,300.20001,449.811756,425.465476,732.795559,0.506502
#49,0.582646,0.460135,0.415541,0.400372,0.015198,1480.625674,296.583821,429.490853,422.168337,739.945701,15.543361
#50,0.768826,0.6466459999999999,0.6291019999999999,0.617801,0.023674,1568.0989809999999,307.334993,457.863503,430.248257,718.251066,0.658708
