iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#28,0.348379,0.244658,0.200726,0.143204,0.023461,485.407076,111.633108,143.149842,144.740068,244.904736,0.26627
#29,0.266791,0.156244,0.125477,0.118807,0.012431,477.076114,111.972859,155.759173,151.501959,248.608269,0.26494799999999996
#30,0.253548,0.154017,0.126909,0.124768,0.012955999999999999,466.214977,108.126326,143.948929,140.836462,243.239977,0.251985
#31,0.255033,0.158355,0.128223,0.118738,0.014652,468.047352,111.320322,143.771059,142.676606,256.096784,0.26175099999999996
#32,0.247274,0.154314,0.12316500000000001,0.11439400000000001,0.011712,471.004494,106.185877,145.067067,143.585067,248.533115,0.329061
#33,0.24700899999999998,0.15482400000000002,0.129695,0.122812,0.013561,471.951716,106.311429,152.316931,143.705207,270.072786,0.261683
#34,0.27219,0.16359,0.136981,0.150893,0.020803000000000002,474.465187,112.763125,147.166631,143.689328,247.28985,0.255263
#35,0.251446,0.153114,0.11850100000000001,0.117578,0.016545,471.618198,116.230552,150.582745,148.522553,252.202359,0.254502
#36,0.252679,0.152777,0.125087,0.126334,0.011812,471.846856,105.6331,151.59823,147.024496,261.726072,0.29725999999999997
#37,0.255677,0.151554,0.127949,0.140873,0.07934000000000001,475.72091,112.167768,146.747149,149.793752,250.106443,0.333591
#38,0.243709,0.156674,0.124465,0.116824,0.016035,464.304157,107.162953,140.263388,143.513924,250.307785,0.258642
#39,0.24978899999999998,0.159115,0.13347399999999998,0.12825399999999998,0.026026,459.193853,106.132656,143.624892,137.81496,252.161407,0.2805
#40,0.252012,0.160624,0.135505,0.131601,0.017617999999999998,460.620879,111.403456,142.740168,147.489425,267.693002,0.277659
#41,0.32604700000000003,0.17996399999999999,0.14038499999999998,0.119004,0.0125,470.765245,112.570923,148.411653,144.766055,250.087983,0.255368
#42,0.281677,0.15934,0.135451,0.128535,0.023239999999999997,476.538714,116.343308,146.04463,141.896896,249.209271,0.25906799999999996
#43,0.262048,0.154364,0.15546600000000002,0.118637,0.012172,481.180406,113.996535,155.218557,152.783683,254.682508,0.230518
#44,0.268327,0.156995,0.13203299999999998,0.123131,0.012641999999999999,468.021718,104.932706,143.189594,142.165969,257.575964,0.266026
#45,0.435713,0.253417,0.23411600000000002,0.221895,0.020279,469.041936,113.764329,145.848973,144.08983,257.773225,0.276789
#46,0.25747000000000003,0.150834,0.12529200000000001,0.119583,0.018603,474.699339,104.919672,148.18631,148.827002,250.39303,0.245777
#47,0.248988,0.14896500000000001,0.133572,0.121255,0.013195,474.769806,107.970797,143.913659,147.011877,280.70555,0.236274
#48,0.26054,0.158369,0.133035,0.12238500000000001,0.016785,482.198532,106.72793,143.26887,144.683767,253.466631,0.263981
#49,0.24832200000000001,0.154841,0.12456,0.117455,0.01131,478.868858,123.083622,151.008359,140.555313,243.672902,0.332058
#50,0.274627,0.15288200000000002,0.13711199999999998,0.11898099999999999,0.012626,480.368734,104.518244,149.172768,156.380101,253.165673,0.250196
