iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#17,0.189364,0.123736,0.120604,0.11275700000000001,0.023655000000000002,335.386542,65.184052,73.576064,71.927948,204.893921,0.252683
#18,0.224299,0.155154,0.16016999999999998,0.131585,0.009502,373.105053,79.480355,80.712832,77.356007,186.655038,0.20286
#19,0.247826,0.20643899999999998,0.12595399999999998,0.109976,0.018604,339.333414,65.918319,72.676333,71.606433,181.172019,0.179037
#20,0.30297,0.130751,0.14606899999999998,0.130819,0.02913,331.044331,63.437302,71.56419,71.499801,182.248333,0.18453299999999997
#21,0.193261,0.135473,0.121166,0.110237,0.010188000000000001,340.843016,67.619358,74.960547,73.629552,186.617889,2.912597
#22,0.254126,0.131583,0.134565,0.13451,0.008811,331.879349,64.601275,75.681872,71.234271,179.34475,0.188191
#23,0.19889099999999998,0.137692,0.121027,0.11151000000000001,0.0235,332.787228,68.742558,77.012925,72.25195,179.691695,0.186894
#24,0.184274,0.12542,0.113418,0.100706,0.009297000000000001,328.436078,64.588664,72.1384,72.682989,180.961777,0.189079
#25,0.193418,0.133854,0.116744,0.108001,1.017734,327.040499,64.194224,72.677335,72.364547,182.911005,0.279714
#26,0.18392699999999998,0.12344,0.115372,0.10684199999999999,0.007548,329.777621,64.339853,72.116481,72.076024,180.500085,0.25446199999999997
#27,0.189145,0.128552,0.116863,0.10783799999999999,0.008566,337.955602,66.814595,76.196862,73.131521,179.005679,0.21574000000000002
#28,0.20038,0.130269,0.121267,0.11189,0.011318,333.229025,65.039402,73.880689,70.899259,182.620695,0.19228399999999998
#29,0.18600999999999998,0.150376,0.11818899999999999,0.109057,0.008103999999999998,328.442014,62.615106,69.854853,69.274883,180.35748,0.182424
#30,0.210834,0.181566,0.112201,0.092033,0.011721,334.068147,64.853983,73.48585,70.399274,181.80444,0.19327699999999998
#31,1.845566,0.13444,0.112993,0.105279,0.009016,345.535531,67.588234,71.631967,71.255172,180.516514,0.20041499999999998
#32,0.248091,0.137663,0.121292,0.112098,0.008064,331.064137,69.690017,74.422195,75.495741,186.157123,0.26681900000000003
#33,0.202647,0.130056,0.121694,0.112292,0.008989,327.832321,64.958934,72.518347,71.182846,181.411391,0.20224899999999998
#34,0.20520500000000003,0.14066800000000002,0.12482800000000001,0.11073000000000001,0.025493,338.033599,66.497525,70.994029,70.013313,181.624331,0.213533
#35,0.190831,0.12762099999999998,0.120158,0.108867,0.008289999999999999,329.724589,65.772315,74.042809,72.997976,184.920108,0.185118
#36,0.23503100000000002,0.146991,0.156684,0.137373,0.012403,332.765971,63.823891,72.471443,71.130218,184.059732,0.24321
#37,0.20577199999999998,0.134773,0.12317700000000001,0.114952,0.008906,343.660215,63.54997,72.66563,71.664196,183.460159,0.190207
#38,0.193128,0.134745,0.12460800000000001,0.11316200000000001,0.009167,329.490937,66.555487,75.874775,74.334347,180.591338,0.185642
#39,0.196929,0.13321,0.13048300000000002,0.095602,0.00882,345.925271,65.359846,73.418244,73.880822,192.203618,0.19850299999999999
#40,0.198667,0.125166,0.131346,0.119452,0.007495,332.079508,64.565281,76.37461,71.232135,183.755634,0.205333
#41,0.205922,0.14342500000000002,0.12412300000000001,0.116268,0.014039999999999999,331.184214,62.835441,78.538935,76.173857,188.913709,0.188595
#42,0.19231399999999998,0.13259700000000002,0.118471,0.111595,0.011276,328.516247,63.602897,72.372985,71.808341,183.931266,0.18298599999999998
#43,0.18818600000000002,0.122295,0.11448399999999999,0.106296,0.007488000000000001,346.325057,69.128477,77.126024,75.210294,184.401701,1.05116
#44,0.191663,0.160488,0.104125,0.09745999999999999,0.009207,332.92914,67.343243,71.759035,71.924247,182.562365,0.183288
#45,0.193439,0.13547800000000002,0.14296,0.113562,0.0077599999999999995,324.006057,66.705398,72.898625,73.139839,183.850711,0.19883
#46,0.183297,0.126808,0.12045600000000001,0.108607,0.008489,335.403726,63.980238,72.764356,72.430549,188.325981,0.184876
#47,0.20172700000000002,0.248036,0.169851,0.119578,0.007187000000000001,329.00574,64.791903,74.341631,72.429751,182.445403,0.992113
#48,0.19387000000000001,0.136553,0.130547,0.105647,0.009430999999999998,339.192175,69.950921,74.317866,71.161019,183.804889,0.191101
#49,1.294976,0.137045,0.121791,0.111121,0.008451,343.48743,67.449703,73.719783,72.823525,183.159658,0.182994
#50,0.228451,0.142253,0.11685599999999999,0.107036,0.007982,339.858363,65.32293,72.73292,73.503301,179.183811,0.19067099999999998
